id,ident,type,name,Latitude,Longitude,elevation_ft,continent,iso_country,State,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS,Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,,,,
3717,KMYR,medium_airport,Myrtle Beach International Airport,33.67969894,-78.92829895,25,NA,US,US-SC,Myrtle Beach,yes,KMYR,MYR,MYR,,https://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport,,,33.673914,-78.934835,0.93,nearest_street,3373,Huger St,,,Myrtle Beach,SC,Horry County,29577,US,TIGER/Line® dataset from the US Census Bureau,2019,45,45051,Myrtle Beach,4549075,980100,1000,1,4.5052E+14,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",34820,metropolitan,"Myrtle Beach-Conway, SC-NC",396,,,,,,
3719,KNBC,medium_airport,Beaufort MCAS - Merritt Field,32.47740173,-80.72319794,37,NA,US,US-SC,Beaufort,no,KNBC,,NBC,,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Beaufort,BFT,,32.477404,-80.721607,0.98,rooftop,281,Van Pad Rd,,,Beaufort,SC,Beaufort County,29902,US,Beaufort,2019,45,45013,Beaufort,4504690,400,1028,1,4.5013E+14,"Hilton Head Island-Bluffton, SC",25940,metropolitan,,,,,,,,
20725,KOGB,medium_airport,Orangeburg Municipal Airport,33.45679855,-80.85949707,195,NA,US,US-SC,Orangeburg,no,KOGB,OGB,OGB,http://www.orangeburg.sc.us/index.php?option=com_content&view=article&id=18&Itemid=69,https://en.wikipedia.org/wiki/Orangeburg_Municipal_Airport,,,33.458563,-80.86952,0.92,nearest_street,700,Jake Rd,,,Orangeburg,SC,Orangeburg County,29115,US,TIGER/Line® dataset from the US Census Bureau,2019,45,45075,,,10600,4015,4,4.5075E+14,"Orangeburg, SC",36700,micropolitan,"Columbia-Orangeburg-Newberry, SC",192,,,,,,
3901,KSSC,large_airport,Shaw Air Force Base,33.97269821,-80.47059631,241,NA,US,US-SC,Sumter,no,KSSC,SSC,SSC,http://www.shaw.af.mil/,https://en.wikipedia.org/wiki/Shaw_Air_Force_Base,,,33.97481,-80.473029,0.96,nearest_street,34,Dogwood Pl,,,Sumter,SC,Sumter County,29152,US,TIGER/Line® dataset from the US Census Bureau,2019,45,45085,Sumter,4570405,300,3039,3,4.5085E+14,"Sumter, SC",44940,metropolitan,,,,,,,,
3358,KABR,medium_airport,Aberdeen Regional Airport,45.44910049,-98.42179871,1302,NA,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,,,45.459008,-98.422233,1,nearest_street,4848,US Hwy 12,,,Aberdeen,SD,Brown County,57401,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46013,Aberdeen,4600100,951800,1050,1,4.6014E+14,"Aberdeen, SD",10100,micropolitan,,,,,,,,
3385,KATY,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,NA,US,US-SD,Watertown,yes,KATY,ATY,ATY,,https://en.wikipedia.org/wiki/Watertown_Regional_Airport,,,44.909078,-97.157322,0.94,nearest_street,583,Golf Course Rd,,,Watertown,SD,Codington County,57201,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46029,Watertown,4669300,954502,4012,4,4.603E+14,"Watertown, SD",47980,micropolitan,,,,,,,,
3541,KFSD,medium_airport,Joe Foss Field Airport,43.58200073,-96.74189758,1429,NA,US,US-SD,Sioux Falls,yes,KFSD,FSD,FSD,http://www.sfairport.com/,https://en.wikipedia.org/wiki/Sioux_Falls_Regional_Airport,"Joe Foss Field, Fighting Lobos, Sioux Falls Army Air Base, 114th Fighter Wing, Sioux Falls Regional Airport",,43.583187,-96.733443,0.93,nearest_street,3500,N Aviation Ave,,,Sioux Falls,SD,Minnehaha County,57104,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46099,Sioux Falls,4659020,100,1097,1,4.6099E+14,"Sioux Falls, SD",43620,metropolitan,,,,,,,,
3585,KHON,medium_airport,Huron Regional Airport,44.3852005,-98.22850037,1289,NA,US,US-SD,Huron,yes,KHON,HON,HON,,https://en.wikipedia.org/wiki/Huron_Regional_Airport,,,44.385017,-98.234459,0.95,nearest_street,940,Lincoln Ave NW,,,Huron,SD,Beadle County,57350,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46005,,,956800,,,46005956800,"Huron, SD",26700,micropolitan,,,,,,,,
20474,KMBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,1716,NA,US,US-SD,Mobridge,no,KMBG,MBG,MBG,,https://en.wikipedia.org/wiki/Mobridge_Municipal_Airport,,,45.545935,-100.409798,0.97,nearest_street,1383,Airport Rd,,,Mobridge,SD,Walworth County,57601,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46129,,,965200,1006,1,4.613E+14,,,,,,,,,,1,
3777,KPIR,medium_airport,Pierre Regional Airport,44.38270187,-100.2860031,1744,NA,US,US-SD,Pierre,yes,KPIR,PIR,PIR,,https://en.wikipedia.org/wiki/Pierre_Regional_Airport,,,44.378848,-100.292473,0.94,nearest_street,3378,Airport Rd,,,Pierre,SD,Hughes County,57501,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46065,Pierre,4649600,977800,3016,3,4.6066E+14,"Pierre, SD",38180,micropolitan,,,,,,,,
3838,KRAP,medium_airport,Rapid City Regional Airport,44.04529953,-103.0569992,3204,NA,US,US-SD,Rapid City,yes,KRAP,RAP,RAP,,https://en.wikipedia.org/wiki/Rapid_City_Regional_Airport,,,44.043359,-103.060934,0.95,nearest_street,4220,Fire Station Rd,,,Rapid City,SD,Pennington County,57703,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46103,Rapid City,4652980,11600,5131,5,4.6103E+14,"Rapid City, SD",39660,metropolitan,"Rapid City-Spearfish, SD",452,,,,,,
3840,KRCA,medium_airport,Ellsworth Air Force Base,44.14500046,-103.1039963,3276,NA,US,US-SD,Rapid City,no,KRCA,RCA,RCA,http://www.ellsworth.af.mil/,https://en.wikipedia.org/wiki/Ellsworth_Air_Force_Base,28th Bomb Wing,,44.145,-103.103996,0.82,nearest_place,,,,,Ellsworth Afb,SD,Meade County,57706,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46093,,,20200,2000,2,4.6093E+14,"Rapid City, SD",39660,metropolitan,"Rapid City-Spearfish, SD",452,,,,,,
3959,KYKN,medium_airport,Chan Gurney Municipal Airport,42.91669846,-97.3859024,1306,NA,US,US-SD,Yankton,no,KYKN,YKN,YKN,http://www.cityofyankton.org/publicworks/airport/,https://en.wikipedia.org/wiki/Chan_Gurney_Municipal_Airport,,,42.913607,-97.377366,0.93,nearest_street,3258,Peninah St,,,Yankton,SD,Yankton County,57078,US,TIGER/Line® dataset from the US Census Bureau,2019,46,46135,,,966200,,,46135966200,"Yankton, SD",49460,micropolitan,,,,,,,,
3420,KBNA,large_airport,Nashville International Airport,36.12450027,-86.67819977,599,NA,US,US-TN,Nashville,yes,KBNA,BNA,BNA,,https://en.wikipedia.org/wiki/Nashville_International_Airport,,,36.119799,-86.675319,0.94,nearest_street,422,Hangar Ln,,,Nashville,TN,Davidson County,37217,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47037,Nashville-Davidson metropolitan government (balance),4752006,980100,1013,1,4.7038E+14,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,metropolitan,"Nashville-Davidson--Murfreesboro, TN",400,,,,,,
3448,KCHA,large_airport,Lovell Field,35.03530121,-85.20379639,683,NA,US,US-TN,Chattanooga,yes,KCHA,CHA,CHA,,https://en.wikipedia.org/wiki/Chattanooga_Metropolitan_Airport,,,35.030405,-85.200912,0.94,nearest_street,190,Cedar Ln,,,Chattanooga,TN,Hamilton County,37421,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47065,Chattanooga,4714000,3400,1005,1,4.7065E+14,"Chattanooga, TN-GA",16860,metropolitan,"Chattanooga-Cleveland-Dalton, TN-GA",174,,,,,,
3469,KCSV,medium_airport,Crossville Memorial Whitson Field,35.95130157,-85.08499908,1881,NA,US,US-TN,Crossville,no,KCSV,CSV,CSV,http://www.crossvilletn.gov/index.php/departments/airport,,,,35.948588,-85.082853,0.95,nearest_street,93,Quail Hollow Ct,,,Crossville,TN,Cumberland County,38555,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47035,Crossville,4718540,970601,,,47035970601,"Crossville, TN",18900,micropolitan,,,,,,,,
3675,KMEM,large_airport,Memphis International Airport,35.04240036,-89.97669983,341,NA,US,US-TN,Memphis,yes,KMEM,MEM,MEM,,https://en.wikipedia.org/wiki/Memphis_International_Airport,,,35.042246,-89.97147,0.95,nearest_street,2700,Sanderwood Dr,,,Memphis,TN,Shelby County,38118,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47157,Memphis,4748000,980100,1067,1,4.7158E+14,"Memphis, TN-MS-AR",32820,metropolitan,"Memphis-Forrest City, TN-MS-AR",368,,,,,,
3692,KMKL,medium_airport,McKellar-Sipes Regional Airport,35.599899,-88.915604,434,NA,US,US-TN,Jackson,yes,KMKL,MKL,MKL,http://mckellarsipes.com/,https://en.wikipedia.org/wiki/McKellar-Sipes_Regional_Airport,,,35.601512,-88.921984,0.94,nearest_street,398,Grady Montgomery Dr,,,Jackson,TN,Madison County,38301,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47113,,,1401,2076,2,4.7113E+14,"Jackson, TN",27180,metropolitan,"Jackson-Brownsville, TN",297,,,,,,
3703,KMQY,medium_airport,Smyrna Airport,36.00899887,-86.52010345,543,NA,US,US-TN,Smyrna,no,KMQY,MQY,MQY,http://www.smyrnaairport.com/,https://en.wikipedia.org/wiki/Smyrna_Airport_(Tennessee),Sewart AFB,,36.00285,-86.527108,0.92,nearest_street,270,Doug Warpoole Rd,,,La Vergne,TN,Rutherford County,37086,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47149,Smyrna,4769420,42200,3022,3,4.7149E+14,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,metropolitan,"Nashville-Davidson--Murfreesboro, TN",400,,,,,,
3736,KNQA,medium_airport,Millington-Memphis Airport,35.356701,-89.8703,320,NA,US,US-TN,Millington,no,KNQA,NQA,NQA,https://millingtonairport.com/,https://en.wikipedia.org/wiki/Millington-Memphis_Airport,"Millington Municipal, NAS Memphis, Millington Regional Jetport",,35.348072,-89.870433,0.92,nearest_street,1253,Hornet Ave,,,Millington,TN,Shelby County,38054,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47157,Millington,4749060,20400,1000,1,4.7157E+14,"Memphis, TN-MS-AR",32820,metropolitan,"Memphis-Forrest City, TN-MS-AR",368,,,,,,
3928,KTRI,large_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,NA,US,US-TN,Bristol/Johnson/Kingsport,yes,KTRI,TRI,TRI,,https://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport,,,36.477038,-82.412373,0.94,nearest_street,2672,Hwy 75,,,Blountville,TN,Sullivan County,37617,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47163,,,43500,2017,2,4.7163E+14,"Kingsport-Bristol, TN-VA",28700,metropolitan,"Johnson City-Kingsport-Bristol, TN-VA",304,,,,,,
3938,KTYS,large_airport,McGhee Tyson Airport,35.81100082,-83.9940033,981,NA,US,US-TN,Knoxville,yes,KTYS,TYS,TYS,,https://en.wikipedia.org/wiki/McGhee_Tyson_Airport,,,35.814804,-83.999635,0.94,nearest_street,433,Briscoe Dr,,,Louisville,TN,Blount County,37777,US,TIGER/Line® dataset from the US Census Bureau,2019,47,47009,,,980100,1018,1,4.701E+14,"Knoxville, TN",28940,metropolitan,"Knoxville-Morristown-Sevierville, TN",315,,,,,,
3357,KABI,medium_airport,Abilene Regional Airport,32.41130066,-99.68190002,1791,NA,US,US-TX,Abilene,yes,KABI,ABI,ABI,,https://en.wikipedia.org/wiki/Abilene_Regional_Airport,,,32.411864,-99.681185,0.98,nearest_street,2926,W Access Dr,,,Abilene,TX,Taylor County,79602,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48441,Abilene,4801000,980000,1004,1,4.8442E+14,"Abilene, TX",10180,metropolitan,,,,,,,,
3361,KACT,medium_airport,Waco Regional Airport,31.61129951,-97.23049927,516,NA,US,US-TX,Waco,yes,KACT,ACT,ACT,,https://en.wikipedia.org/wiki/Waco_Regional_Airport,,,31.60899,-97.235427,0.94,nearest_street,13349,Skeet Eason Rd,,,Waco,TX,McLennan County,76708,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48309,Waco,4876000,,,,48309,"Waco, TX",47380,metropolitan,,,,,,,,
3366,KAFW,large_airport,Fort Worth Alliance Airport,32.98759842,-97.31880188,722,NA,US,US-TX,Fort Worth,no,KAFW,AFW,AFW,http://www.allianceairport.com/,https://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport,,,32.986395,-97.313471,0.94,nearest_street,2263,Alliance Blvd,,,Fort Worth,TX,Tarrant County,76177,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48439,Fort Worth,4827000,113926,5009,5,4.84391E+14,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Fort Worth-Arlington-Grapevine, TX",23104,,,,
3372,KALI,medium_airport,Alice International Airport,27.74090004,-98.02690125,178,NA,US,US-TX,Alice,no,KALI,ALI,ALI,,https://en.wikipedia.org/wiki/Alice_International_Airport,,,27.739618,-98.033548,0.94,nearest_street,1361,S Airport Rd,,,Alice,TX,Jim Wells County,78332,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48249,,,950200,4021,4,4.825E+14,"Alice, TX",10860,micropolitan,"Corpus Christi-Kingsville-Alice, TX",204,,,,,,
3377,KAMA,large_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607,NA,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,http://airport.amarillo.gov/,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,,,35.218339,-101.705355,0.98,rooftop,10801,Airport Blvd,,,Amarillo,TX,Potter County,79111,US,Potter,2019,48,48375,Amarillo,4803000,980000,1000,1,4.8376E+14,"Amarillo, TX",11100,metropolitan,"Amarillo-Pampa-Borger, TX",108,,,,,,
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.19449997,-97.66989899,542,NA,US,US-TX,Austin,yes,KAUS,AUS,AUS,http://www.ci.austin.tx.us/austinairport/,https://en.wikipedia.org/wiki/Austin-Bergstrom_International_Airport,,,30.194804,-97.669694,1,rooftop,10109,Maintainers Dr,,,Austin,TX,Travis County,78719,US,Capcog,2019,48,48453,Austin,4805000,980000,1006,1,4.8454E+14,"Austin-Round Rock-Georgetown, TX",12420,metropolitan,,,,,,,,
19353,KBBD,medium_airport,Curtis Field,31.17930031,-99.32389832,1827,NA,US,US-TX,Brady,no,KBBD,BBD,BBD,,https://en.wikipedia.org/wiki/Curtis_Field,,,31.1793,-99.323898,0.24,nearest_place,,,,,Brady,TX,McCulloch County,76825,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48307,Brady,4809916,950400,1337,1,4.8308E+14,,,,,,,,,,1,
3407,KBIF,medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,3946,NA,US,US-TX,Fort Bliss/El Paso,no,KBIF,BIF,BIF,https://www.bliss.army.mil/biggs/,https://en.wikipedia.org/wiki/Biggs_Army_Airfield,Fort Bliss,,31.849501,-106.379997,0.36,nearest_place,,,,,El Paso,TX,El Paso County,79918,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48141,,,10101,2000,2,4.8141E+14,"El Paso, TX",21340,metropolitan,"El Paso-Las Cruces, TX-NM",238,,,,,,
3423,KBPT,medium_airport,Southeast Texas Regional Airport,29.95079994,-94.02069855,15,NA,US,US-TX,Beaumont/Port Arthur,yes,KBPT,BPT,BPT,,https://en.wikipedia.org/wiki/Southeast_Texas_Regional_Airport,,,29.956721,-94.021553,0.94,nearest_street,5075,Jerry Ware Dr,,,Beaumont,TX,Jefferson County,77705,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48245,,,980000,1003,1,4.8246E+14,"Beaumont-Port Arthur, TX",13140,metropolitan,,,,,,,,
3426,KBRO,medium_airport,Brownsville South Padre Island International Airport,25.90679932,-97.42590332,22,NA,US,US-TX,Brownsville,yes,KBRO,BRO,BRO,,https://en.wikipedia.org/wiki/Brownsville/South_Padre_Island_International_Airport,,,25.90686,-97.43242,0.94,nearest_street,723,S Minnesota Ave,,,Brownsville,TX,Cameron County,78521,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48061,Brownsville,4810768,980100,1000,1,4.8062E+14,"Brownsville-Harlingen, TX",15180,metropolitan,"Brownsville-Harlingen-Raymondville, TX",154,,,,,,
19475,KCDS,medium_airport,Childress Municipal Airport,34.43379974,-100.288002,1954,NA,US,US-TX,Childress,no,KCDS,CDS,CDS,,https://en.wikipedia.org/wiki/Childress_Municipal_Airport,,,34.4338,-100.288002,0.15,nearest_place,,,,,Childress,TX,Childress County,79201,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48075,Childress,4814668,950100,2009,2,4.8076E+14,,,,,,,,,,1,
3455,KCLL,medium_airport,Easterwood Field,30.58860016,-96.36380005,320,NA,US,US-TX,College Station,yes,KCLL,CLL,CLL,,https://en.wikipedia.org/wiki/Easterwood_Airport,,,30.591291,-96.358789,0.94,nearest_street,1898,George Bush Dr W,,,College Station,TX,Brazos County,77845,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48041,College Station,4815976,980000,1003,1,4.8042E+14,"College Station-Bryan, TX",17780,metropolitan,,,,,,,,
3466,KCRP,large_airport,Corpus Christi International Airport,27.77039909,-97.50119781,44,NA,US,US-TX,Corpus Christi,yes,KCRP,CRP,CRP,,https://en.wikipedia.org/wiki/Corpus_Christi_International_Airport,,,27.778577,-97.502253,0.92,nearest_street,1070,International Blvd,,,Corpus Christi,TX,Nueces County,78406,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48355,Corpus Christi,4817000,980000,1023,1,4.8356E+14,"Corpus Christi, TX",18580,metropolitan,"Corpus Christi-Kingsville-Alice, TX",204,,,,,,
3475,KCXO,medium_airport,Conroe-North Houston Regional Airport,30.351801,-95.414497,245,NA,US,US-TX,Houston,no,KCXO,CXO,CXO,https://web.archive.org/web/20160301220928/http://www.lonestarairport.org:80/,https://en.wikipedia.org/wiki/Lone_Star_Executive_Airport,"Montgomery County Airport, Lone Star Executive Airport",,30.353161,-95.419887,0.94,nearest_street,10175,Carl Pickering Memorial Dr,,,Conroe,TX,Montgomery County,77303,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48339,Conroe,4816432,693900,5001,5,4.83397E+14,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288,,,,,,
3479,KDAL,large_airport,Dallas Love Field,32.847099,-96.851799,487,NA,US,US-TX,Dallas,yes,KDAL,DAL,DAL,http://www.dallas-lovefield.com/,https://en.wikipedia.org/wiki/Dallas_Love_Field,QDF,,32.843862,-96.850006,0.95,nearest_street,7842,Cedar Springs Rd,,,Dallas,TX,Dallas County,75235,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48113,Dallas,4819000,980100,1021,1,4.8114E+14,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Dallas-Plano-Irving, TX",19124,,,,
3488,KDFW,large_airport,Dallas Fort Worth International Airport,32.896801,-97.038002,607,NA,US,US-TX,Dallas-Fort Worth,yes,KDFW,DFW,DFW,https://www.dfwairport.com/,https://en.wikipedia.org/wiki/Dallas/Fort_Worth_International_Airport,QDF,,32.896989,-97.039085,0.97,nearest_street,2300,N International Pkwy,,,Dallas,TX,Tarrant County,75261,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48439,Grapevine,4830644,980000,1160,1,4.844E+14,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Fort Worth-Arlington-Grapevine, TX",23104,,,,
19628,KDHT,medium_airport,Dalhart Municipal Airport,36.02259827,-102.5469971,3991,NA,US,US-TX,Dalhart,no,KDHT,DHT,DHT,,https://en.wikipedia.org/wiki/Dalhart_Municipal_Airport,,,36.022598,-102.546997,0.04,nearest_place,,,,,Hartley,TX,Hartley County,79044,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48205,,,950200,1099,1,4.8206E+14,,,,,,,,,,1,
3490,KDLF,large_airport,DLF Airport,29.359501,-100.778002,1082,NA,US,US-TX,Del Rio,no,KDLF,DLF,DLF,http://www.laughlin.af.mil/,https://en.wikipedia.org/wiki/Laughlin_Air_Force_Base,"Laughlin AFB, Laughlin Field",,29.352866,-100.787711,0.91,nearest_street,374,Illinois Ave,,,Laughlin A F B,TX,Val Verde County,78843,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48465,Laughlin AFB,4841704,950500,,,48465950500,"Del Rio, TX",19620,micropolitan,,,,,,,,
19655,KDRT,medium_airport,Del Rio International Airport,29.37420082,-100.927002,1002,NA,US,US-TX,Del Rio,no,KDRT,DRT,DRT,http://www.cityofdelrio.com/index.aspx?NID=412,https://en.wikipedia.org/wiki/Del_Rio_International_Airport,,,29.378599,-100.926215,0.94,nearest_street,301,Lenora Ave,,,Del Rio,TX,Val Verde County,78840,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48465,Del Rio,4819792,950301,1035,1,4.8466E+14,"Del Rio, TX",19620,micropolitan,,,,,,,,
3499,KDYS,large_airport,Dyess Air Force Base,32.42079926,-99.854599,1789,NA,US,US-TX,Abilene,no,KDYS,DYS,DYS,http://www.dyess.af.mil/,https://en.wikipedia.org/wiki/Dyess_Air_Force_Base,,,32.426788,-99.864952,0.91,nearest_street,3059,S FM 707,,,Tye,TX,Taylor County,79563,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48441,,,,,,48441,"Abilene, TX",10180,metropolitan,,,,,,,,
19731,KEFD,medium_airport,Ellington Airport,29.6072998,-95.15879822,32,NA,US,US-TX,Houston,no,KEFD,EFD,EFD,,https://en.wikipedia.org/wiki/Ellington_Airport_(Texas),Ellington Field,,29.604733,-95.169128,0.92,nearest_street,11450,Blume Ave,,,Houston,TX,Harris County,77034,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48201,Houston,4835000,340201,,,48201340201,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288,,,,,,
3512,KELP,medium_airport,El Paso International Airport,31.80719948,-106.3779984,3959,NA,US,US-TX,El Paso,yes,KELP,ELP,ELP,,https://en.wikipedia.org/wiki/El_Paso_International_Airport,,,31.798294,-106.372639,0.92,nearest_street,1867,Hawkins Blvd,,,El Paso,TX,El Paso County,79925,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48141,El Paso,4824000,3402,2003,2,4.8141E+14,"El Paso, TX",21340,metropolitan,"El Paso-Las Cruces, TX-NM",238,,,,,,
19900,KFST,medium_airport,Fort Stockton Pecos County Airport,30.91570091,-102.9160004,3011,NA,US,US-TX,Fort Stockton,no,KFST,FST,FST,,https://en.wikipedia.org/wiki/Fort_Stockton%E2%80%93Pecos_County_Airport,"Gibbs Field, Fort Stockton Field",,30.90546,-102.916677,1,nearest_street,1722,US Hwy 285,,,Fort Stockton,TX,Pecos County,79735,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48371,,,950500,3890,3,4.8372E+14,,,,,,,,,,1,
3545,KFTW,large_airport,Fort Worth Meacham International Airport,32.819801,-97.362396,710,NA,US,US-TX,Fort Worth,no,KFTW,FTW,FTW,http://meacham.com/,https://en.wikipedia.org/wiki/Fort_Worth_Meacham_International_Airport,,,32.822221,-97.356861,0.94,nearest_street,298,Aviation Way,,,Fort Worth,TX,Tarrant County,76106,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48439,Fort Worth,4827000,100300,1016,1,4.84391E+14,"Dallas-Fort Worth-Arlington, TX",19100,metropolitan,"Dallas-Fort Worth, TX-OK",206,"Fort Worth-Arlington-Grapevine, TX",23104,,,,
3555,KGGG,medium_airport,East Texas Regional Airport,32.38399887,-94.71150208,365,NA,US,US-TX,Longview,yes,KGGG,GGG,GGG,,https://en.wikipedia.org/wiki/East_Texas_Regional_Airport,,,32.38312,-94.713074,0.98,rooftop,390,Central Rd,,,Longview,TX,Gregg County,75603,US,Gregg,2019,48,48183,,,980000,1000,1,4.8184E+14,"Longview, TX",30980,metropolitan,,,,,,,,
3558,KGLS,medium_airport,Scholes International At Galveston Airport,29.26530075,-94.86039734,6,NA,US,US-TX,Galveston,no,KGLS,GLS,GLS,,,,,29.265527,-94.855389,0.94,nearest_street,8450,Airport Blvd,,,Galveston,TX,Galveston County,77554,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48167,Galveston,4828068,725900,1015,1,4.81677E+14,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288,,,,,,
3565,KGRK,medium_airport,Robert Gray  Army Air Field Airport,31.06719971,-97.8289032,1015,NA,US,US-TX,Fort Hood/Killeen,yes,KGRK,GRK,GRK,,https://en.wikipedia.org/wiki/Killeen-Fort_Hood_Regional_Airport,Robert Gray Army Air Field,,31.073165,-97.835904,0.92,nearest_street,90099,Grey Dr,,,Killeen,TX,Bell County,76544,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48027,,,980001,1042,1,4.8028E+14,"Killeen-Temple, TX",28660,metropolitan,,,,,,,,
3583,KHLR,medium_airport,Hood Army Air Field,31.13870049,-97.71450043,924,NA,US,US-TX,Fort Hood(Killeen),no,KHLR,HLR,HLR,,https://en.wikipedia.org/wiki/Hood_Army_Airfield,,,31.136806,-97.722378,0.93,nearest_street,3,Krause Ave,,,Killeen,TX,Bell County,76544,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48027,Fort Hood,4826736,23204,1025,1,4.8027E+14,"Killeen-Temple, TX",28660,metropolitan,,,,,,,,
3588,KHOU,large_airport,William P Hobby Airport,29.64539909,-95.27890015,46,NA,US,US-TX,Houston,yes,KHOU,HOU,HOU,http://www.fly2houston.com/hobbyHome,https://en.wikipedia.org/wiki/William_P._Hobby_Airport,QHO,,29.646131,-95.286881,0.93,nearest_street,8400,Travelair St,,,Houston,TX,Harris County,77061,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48201,Houston,4835000,980000,1014,1,4.8202E+14,"Houston-The Woodlands-Sugar Land, TX",26420,metropolitan,"Houston-The Woodlands, TX",288,,,,,,
3591,KHRL,medium_airport,Valley International Airport,26.22850037,-97.65440369,36,NA,US,US-TX,Harlingen,yes,KHRL,HRL,HRL,,https://en.wikipedia.org/wiki/Valley_International_Airport,,,26.22775,-97.662368,0.93,nearest_street,3198,Rebel Dr,,,Harlingen,TX,Cameron County,78550,US,TIGER/Line® dataset from the US Census Bureau,2019,48,48061,Harlingen,4832372,980001,1021,1,4.8062E+14,"Brownsville-Harlingen, TX",15180,metropolitan,"Brownsville-Harlingen-Raymondville, TX",154,,,,,,
