id,ident,type,name,Latitude,Longitude,elevation_ft,continent,iso_country,State,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
45714,15OK,closed,Bluebird Airport,35.703889,-95.310833,531,NA,US,US-OK,Muskogee,no,,,,,,15OK,
8013,16OK,closed,Lower Forty Airport,35.466702,-97.200302,1160,NA,US,US-OK,Harrah,no,,,,,,16OK,
8062,17OK,closed,J-B Airstrip,36.525002,-97.758698,1142,NA,US,US-OK,Kremlin,no,,,,,,17OK,
8112,18OK,heliport,Comanche County Memorial Hospital Heliport,34.61009979,-98.43540192,1142,NA,US,US-OK,Lawton,no,18OK,,18OK,,,,
8157,19OK,small_airport,Gerhart Airport,35.72840118,-95.97720337,940,NA,US,US-OK,Okmulgee,no,19OK,,19OK,,,,
8270,1F1,closed,Lake Murray State Park Airport,34.075097,-97.106679,817,NA,US,US-OK,Overbrook,no,,,,,,1F1,
8318,1H6,small_airport,Harvey Young Airport,36.13899994,-95.82499695,750,NA,US,US-OK,Tulsa,no,1H6,,1H6,,,,
8380,1K5,small_airport,Waynoka Municipal Airport,36.56669998,-98.85230255,1543,NA,US,US-OK,Waynoka,no,1K5,,1K5,,,,
8382,1K8,small_airport,South Grand Lake Regional Airport,36.54169846,-95.02110291,775,NA,US,US-OK,Ketchum,no,1K8,,1K8,,,,
8591,1OK0,small_airport,Neversweat Airport,35.89450073,-96.27940369,775,NA,US,US-OK,Bristow,no,1OK0,,1OK0,,,,
8592,1OK1,small_airport,Dave's Place Airport,35.82500076,-97.80590057,1160,NA,US,US-OK,Kingfisher,no,1OK1,,1OK1,,,,
8593,1OK2,closed,Wyatt Airport,35.098701,-97.469803,1163,NA,US,US-OK,Goldsby,no,,,,,,1OK2,
8594,1OK3,small_airport,Wolfe Field Airport,34.5760994,-97.81410217,1194,NA,US,US-OK,Bray,no,1OK3,,1OK3,,,,
8595,1OK4,heliport,Mc Curtain Memorial Hospital Heliport,33.88230133,-94.81130219,480,NA,US,US-OK,Idabel,no,1OK4,,1OK4,,,,
8596,1OK5,small_airport,Hohman Airport,34.98339844,-99.22949982,1563,NA,US,US-OK,Lone Wolf,no,1OK5,,1OK5,,,,
8597,1OK6,closed,Stamper Ranch Airport,35.721901,-97.204697,1020,NA,US,US-OK,Luther,no,,,,,,1OK6,
8598,1OK7,small_airport,Grimes Airport,34.80009842,-97.48220062,1035,NA,US,US-OK,Maysville,no,1OK7,,1OK7,,,,
8599,1OK8,small_airport,5B Ranch Airport,35.72980118,-97.54139709,1085,NA,US,US-OK,Edmond,no,1OK8,,1OK8,,,,
8600,1OK9,small_airport,Hankins Airport,33.97510147,-97.08920288,843,NA,US,US-OK,Marietta,no,1OK9,,1OK9,,,,
8601,1OL2,small_airport,Steciak Strip,35.48899841,-97.19200134,1100,NA,US,US-OK,Harrah,no,1OL2,,1OL2,,,,
8641,1S4,small_airport,Seiling Airport,36.154999,-98.933701,1746,NA,US,US-OK,Seiling,no,,,1S4,,,OK73,
8807,20OK,closed,Will and Wiley's Aerodrome,36.325699,-95.646896,700,NA,US,US-OK,Claremore,no,,,,,,20OK,
8858,21OK,heliport,Triad Eye Medical Clinic Heliport,36.07429886,-95.8871994,725,NA,US,US-OK,Tulsa,no,21OK,,21OK,,,,
45721,22OK,small_airport,Smith Field,34.315278,-97.175833,860,NA,US,US-OK,Springer,no,22OK,,22OK,,,,
8968,23OK,heliport,Mash Heliport,34.8586998,-97.62779999,990,NA,US,US-OK,Lindsay,no,23OK,,23OK,,,,
9024,24OK,heliport,Alliance Health Seminole Heliport,35.244862,-96.697758,964,NA,US,US-OK,Seminole,no,24OK,,24OK,,,Columbia Seminole Heliport,
9075,25OK,closed,Fin & Feather Resort Heliport,35.608398,-95.050201,900,NA,US,US-OK,Gore,no,,,,,,25OK,
9121,26OK,small_airport,Duck Creek Airport,35.882198,-96.004402,700,NA,US,US-OK,Mounds,no,OK36,,OK36,,,26OK,
9169,27OK,small_airport,Thomas Landing Airport,36.74229813,-96.96389771,1110,NA,US,US-OK,Ponca City,no,27OK,,27OK,,,,
9218,28OK,small_airport,Pellar Farm Airport,35.50279999,-98.04060364,1400,NA,US,US-OK,El Reno,no,28OK,,28OK,,,,
9269,29OK,closed,Ditch Witch Airport,36.299999,-97.317002,1120,NA,US,US-OK,Perry,no,,,,,,29OK,
9375,2F6,small_airport,Skiatook Municipal Airport,36.35509872,-96.01100159,670,NA,US,US-OK,Skiatook,no,2F6,,2F6,,,,
9483,2K1,small_airport,Pond Creek Municipal Airport,36.66249847,-97.80870056,1061,NA,US,US-OK,Pond Creek,no,2K1,,2K1,,,,
9685,2OK0,closed,Burford Corp. Airport,34.832002,-97.410004,945,NA,US,US-OK,Maysville,no,,,,,,2OK0,
9686,2OK1,closed,Frost Ranch Airport,35.590099,-97.010598,1030,NA,US,US-OK,Meeker,no,,,,,,2OK1,
9687,2OK2,small_airport,Twin Lakes Airport,35.32920074,-97.26979828,1199,NA,US,US-OK,Midwest City,no,2OK2,,2OK2,,,,
9688,2OK3,closed,Moore Airpark,35.354198,-97.483902,1285,NA,US,US-OK,Moore,no,,,,,,2OK3,
9689,2OK4,small_airport,Ragwing Acres Airport,35.81679916,-96.05860138,780,NA,US,US-OK,Mounds,no,2OK4,,2OK4,,,,
9690,2OK5,small_airport,Ferrell Ranch Airport,34.92900085,-98.7397995,1575,NA,US,US-OK,Mountain View,no,2OK5,,2OK5,,,,
9691,2OK6,small_airport,Flying N Ranch Airport,35.48199844,-97.02059937,1095,NA,US,US-OK,Meeker,no,2OK6,,2OK6,,,,
9692,2OK7,small_airport,Cole Landing Area Airport,35.25839996,-97.66280365,1353,NA,US,US-OK,Newcastle,no,2OK7,,2OK7,,,,
9693,2OK8,closed,D & G Farms Airport,35.225101,-97.646103,1300,NA,US,US-OK,Newcastle,no,,,,,,2OK8,
9694,2OK9,small_airport,Pata Skyhaven Airport,35.19589996,-97.30840302,1136,NA,US,US-OK,Norman,no,2OK9,,2OK9,,,,
45718,2OL2,small_airport,Myers Field Airstrip,35.887833,-95.919639,665,NA,US,US-OK,Bixby,no,2OL2,,2OL2,,,,
9936,30OK,closed,Lobo Field,34.916801,-96.233598,860,NA,US,US-OK,Calvin,no,,,,,,30OK,
9978,31OK,heliport,Siegfried Point Heliport,36.48649979,-94.99079895,740,NA,US,US-OK,Disney,no,31OK,,31OK,,,,
10020,32OK,closed,Flying A Ranch Airport,34.831797,-95.517502,670,NA,US,US-OK,Hartshorne,no,,,,,,32OK,
10065,33OK,small_airport,Myrick Airport,35.74329037,-97.40557909,1195,NA,US,US-OK,Edmond,no,33OK,,33OK,,,,
10112,34OK,closed,Double Bar S Ranches Airport,35.900101,-96.5503,950,NA,US,US-OK,Shamrock,no,,,,,,34OK,
10159,35OK,closed,Schumacher Field,35.5,-99.035598,1595,NA,US,US-OK,Clinton,no,,,,,,35OK,
10160,35OL,small_airport,Henderson Farm Airport,36.6330986,-99.15119934,1750,NA,US,US-OK,Mooreland,no,35OL,,35OL,,,,
10203,36OK,small_airport,Jones Air Park,35.27230072,-96.88169861,1100,NA,US,US-OK,Tecumseh,no,36OK,,36OK,,,,
10248,37OK,heliport,Mercy Hospital Heliport,34.777329,-96.633577,1072,NA,US,US-OK,Ada,no,37OK,,37OK,,,Valley View Hospital,
10297,38OK,heliport,Duncan Regional Hospital Heliport,34.52119827,-97.97229767,1120,NA,US,US-OK,Duncan,no,38OK,,38OK,,,,
10342,39OK,small_airport,Paradise Air Haven Airport,35.11149979,-97.47930145,1205,NA,US,US-OK,Goldsby,no,39OK,,39OK,,,,
10698,3O5,small_airport,Walters Municipal Airport,34.37260056,-98.40589905,1058,NA,US,US-OK,Walters,no,3O5,,3O5,,,,
10718,3OK0,small_airport,Valley Airport,34.70500183,-96.5766983,780,NA,US,US-OK,Ada,no,3OK0,,3OK0,,,,
10719,3OK1,small_airport,Okarche Airport,35.72999954,-97.96700287,1239,NA,US,US-OK,Okarche,no,3OK1,,3OK1,,,,
10720,3OK2,closed,Hopcus Farms Airport,35.591999,-97.327798,1110,NA,US,US-OK,Jones,no,,,,,,3OK2,
10721,3OK3,heliport,Cedar Crest Heliport,36.10509872,-95.23519897,582,NA,US,US-OK,Locust Grove,no,3OK3,,3OK3,,,,
10722,3OK4,heliport,St Anthony Heliport,35.47900009,-97.51779938,1300,NA,US,US-OK,Oklahoma City,no,3OK4,,3OK4,,,,
10723,3OK5,small_airport,Bearden Private Airport,34.72859955,-97.60579681,1180,NA,US,US-OK,Lindsay,no,3OK5,,3OK5,,,,
10724,3OK6,closed,Mauney Heliport,36.0784,-95.859398,680,NA,US,US-OK,Tulsa,no,,,,,,3OK6,
10725,3OK7,small_airport,Double W Airport,36.2417984,-96.13420105,790,NA,US,US-OK,Sand Springs,no,3OK7,,3OK7,,,,
10726,3OK8,small_airport,Flying G Ranch Airport,36.11669922,-96.2335968,890,NA,US,US-OK,Sand Springs,no,3OK8,,3OK8,,,,
45716,3OK9,small_airport,Jazz Ranch Airport,35.321786,-97.040083,1080,NA,US,US-OK,Shawnee,no,3OK9,,3OK9,,,,
10727,3OL8,small_airport,Harrison Airport,36.87789917,-95.14910126,805,NA,US,US-OK,Welch,no,3OL8,,3OL8,,,,
10934,40OK,small_airport,Hilltop Airport,36.11610031,-96.5381012,930,NA,US,US-OK,Oilton,no,40OK,,40OK,,,,
10969,41OK,heliport,5 Alive Heliport,35.56420135,-97.48809814,1163,NA,US,US-OK,Oklahoma City,no,41OK,,41OK,,,,
11012,42OK,heliport,Kwtv Heliport,35.54729843,-97.49559784,1160,NA,US,US-OK,Oklahoma City,no,42OK,,42OK,,,,
11049,43OK,small_airport,Biggs Skypatch Airport,35.66669846,-96.9835968,1000,NA,US,US-OK,Wellston,no,43OK,,43OK,,,,
11084,44M,small_airport,Tenkiller Lake Airpark,35.70510101,-94.93589783,877,NA,US,US-OK,Cookson,no,44M,,44M,,,,
11095,44OK,closed,Sky High Airport,35.954201,-97.549202,1100,NA,US,US-OK,Crescent,no,,,,,,44OK,
11134,45OK,small_airport,Belleview Landing Airport,36.91260147,-95.60299683,775,NA,US,US-OK,South Coffeyville,no,45OK,,45OK,,,,
11135,45OL,small_airport,Stilwell Airport,35.83760071,-94.62519836,1125,NA,US,US-OK,Stilwell,no,45OL,,45OL,,,,
11177,46OK,closed,Steinert Lakes Airport,36.2211,-97.844498,1120,NA,US,US-OK,Bison,no,,,,,,46OK,
11217,47OK,small_airport,Harman Airport,35.58369827,-98.0401001,1345,NA,US,US-OK,Calumet,no,47OK,,47OK,,,,
11257,48OK,closed,Rafter 'R' Ranch Airport,35.318246,-95.51843,620,NA,US,US-OK,Checotah,no,,,,,,48OK,
11303,49OK,heliport,Holdenville General Hospital Heliport,35.0890007,-96.37830353,864,NA,US,US-OK,Holdenville,no,49OK,,49OK,,,,
11401,4F1,small_airport,Westport Airport,36.22230148,-96.34609985,900,NA,US,US-OK,Westport,no,4F1,,4F1,,,,
11634,4O1,small_airport,Snyder Airport,34.62760162,-99.01399994,1325,NA,US,US-OK,Snyder,no,4O1,,4O1,,,,
11635,4O6,seaplane_base,Cherokee Seaplane Base,36.58340073,-94.91690063,739,NA,US,US-OK,Afton,no,4O6,,4O6,,,,
11636,4O7,small_airport,Decker Field,36.37210083,-98.17839813,1330,NA,US,US-OK,Meno,no,4O7,,4O7,,,,
11655,4OK0,closed,Zevely Climbing Zz Ranch Airport,35.225101,-96.722802,980,NA,US,US-OK,Seminole,no,,,,,,4OK0,
11656,4OK1,closed,Hatton Ranch Airport,34.716801,-95.175201,830,NA,US,US-OK,Talihina,no,,,,,,4OK1,
11657,4OK2,closed,Candy Lake Estate Airport,36.493099,-96.054704,685,NA,US,US-OK,Avant,no,,,,,,4OK2,
11658,4OK3,heliport,St Francis Hospital Heliport,36.07509995,-95.91889954,752,NA,US,US-OK,Tulsa,no,4OK3,,4OK3,,,,
11659,4OK4,small_airport,Low Pass Airport,35.28760147,-97.66419983,1320,NA,US,US-OK,Tuttle,no,4OK4,,4OK4,,,,
11660,4OK5,small_airport,Newman Farm Airport,34.55009842,-97.60030365,1140,NA,US,US-OK,Velma,no,4OK5,,4OK5,,,,
11661,4OK6,closed,Pitts Field,34.989498,-97.025297,1060,NA,US,US-OK,Wanette,no,,,,,,4OK6,
11662,4OK7,closed,Flying A Ranch Airport,35.091202,-97.5009,1165,NA,US,US-OK,Washington,no,,,,,,4OK7,
11663,4OK8,closed,Austin Airport,34.903198,-95.358902,675,NA,US,US-OK,Wilburton,no,,,,,,4OK8,
11664,4OK9,heliport,Hsi Heliport,35.92399979,-96.78420258,950,NA,US,US-OK,Cushing,no,4OK9,,4OK9,,,,
11665,4OL3,small_airport,Jerry-Wright Airfield,34.51670074,-98.33370209,1100,NA,US,US-OK,Lawton,no,4OL3,,4OL3,,,,
11850,50OK,heliport,Southwest Medical Center of Oklahoma Heliport,35.42279816,-97.52110291,1260,NA,US,US-OK,Oklahoma City,no,50OK,,50OK,,,,
11886,51OK,small_airport,Eagle Creek Airport,35.793611,-96.029722,740,NA,US,US-OK,Beggs,no,51OK,,51OK,,,,
11931,52OK,heliport,Tulsa Security Heliport,36.14229965,-95.95860291,720,NA,US,US-OK,Tulsa,no,52OK,,52OK,,,,
11975,53OK,small_airport,Thompson Private Airport,35.25009918,-97.76699829,1280,NA,US,US-OK,Tuttle,no,53OK,,53OK,,,,
12018,54OK,small_airport,Ambassador Ultralightport,35.86949921,-96.03500366,687,NA,US,US-OK,Mounds,no,54OK,,54OK,,,,
12062,55OK,small_airport,Gilstrap Field,36.22399902,-95.57830048,575,NA,US,US-OK,Inola,no,55OK,,55OK,,,,
331665,55OL,small_airport,Higley Field,35.780431,-97.568392,1080,NA,US,US-OK,Guthrie,no,55OL,,55OL,,,,
12101,56OK,small_airport,L D Airport,35.45840073,-97.06700134,1080,NA,US,US-OK,Mc Loud,no,56OK,,56OK,,,,
12146,57OK,heliport,Atoka Memorial Hospital Heliport,34.36949921,-96.1391983,600,NA,US,US-OK,Atoka,no,57OK,,57OK,,,,
12187,58OK,heliport,Jane Phillips Heliport,36.73339844,-95.91690063,715,NA,US,US-OK,Bartlesville,no,58OK,,58OK,,,,
12228,59OK,heliport,Camp Gruber Heliport,35.67369843,-95.20549774,586,NA,US,US-OK,Braggs,no,59OK,,59OK,,,,
12581,5O1,small_airport,Vici Municipal Airport,36.141701,-99.303201,2268,NA,US,US-OK,Vici,no,,,5O1,,,OK77,
328500,5OK0,small_airport,Kits Airport,35.54135,-98.59455,1492,NA,US,US-OK,Hydro,no,5OK0,,5OK0,,,,
12598,5OK1,heliport,Claremore Regional Hospital Heliport,36.3246994,-95.60440063,620,NA,US,US-OK,Claremore,no,5OK1,,5OK1,,,,
45715,5OK2,small_airport,Christopher M. Rippee Memorial Airport,34.776667,-96.245278,820,NA,US,US-OK,Non,no,5OK2,,5OK2,,,,
12599,5OK3,small_airport,Stearmans Roost Airport,36.48839951,-95.14389801,702,NA,US,US-OK,Vinita,no,5OK3,,5OK3,,,,
12600,5OK4,small_airport,Pacer Field,35.11700058,-97.45059967,1140,NA,US,US-OK,Goldsby,no,5OK4,,5OK4,,,,
12601,5OK5,heliport,Integris Clinton Regional Hospital Heliport,35.52500153,-98.99199677,1615,NA,US,US-OK,Clinton,no,5OK5,,5OK5,,,,
12602,5OK6,closed,Woodleaf Aero Estates Airport,35.712601,-97.366997,1201,NA,US,US-OK,Edmond,no,,,,,,5OK6,
12603,5OK7,heliport,Jernigan Drilling Heliport,35.46670151,-97.71700287,1323,NA,US,US-OK,Oklahoma City,no,5OK7,,5OK7,,,,
12604,5OK8,closed,Alford A. Bratcher Airport,34.675098,-97.855904,1100,NA,US,US-OK,Marlow,no,,,,,,5OK8,
12605,5OK9,closed,Night Hawk Airpatch Ultralightport,36.189201,-95.540298,670,NA,US,US-OK,Inola,no,,,,,,5OK9,
12794,60OK,closed,Carlin Lawrence Airport,35.122299,-98.519798,1340,NA,US,US-OK,Carnegie,no,,,,,,60OK,
12840,61OK,closed,The Highlands Airport,35.799999,-97.608704,1160,NA,US,US-OK,Cashion,no,,,,,,61OK,
12880,62OK,small_airport,Lewis North Airport,36.33919907,-94.92040253,960,NA,US,US-OK,Jay,no,62OK,,62OK,,,,
12917,63OK,heliport,Chandler Armory Heliport,35.717143,-96.890115,980,NA,US,US-OK,Chandler,no,63OK,,63OK,,,,
12965,64OK,heliport,Cordell Memorial Hospital Heliport,35.30089951,-98.98840332,1564,NA,US,US-OK,Cordell,no,64OK,,64OK,,,,
13004,65OK,heliport,Lakemont Shores Heliport,36.46670151,-94.90019989,850,NA,US,US-OK,Disney,no,65OK,,65OK,,,,
13041,66OK,small_airport,Mc Laughlin Farm Airport,34.0890007,-96.42169952,695,NA,US,US-OK,Durant,no,66OK,,66OK,,,,
13081,67OK,small_airport,Flying J Ranch Airport,36.03310013,-95.07800293,990,NA,US,US-OK,Peggs,no,67OK,,67OK,,,,
13122,68OK,heliport,Fairfax Heliport,36.56669998,-96.71700287,960,NA,US,US-OK,Fairfax,no,68OK,,68OK,,,,
13162,69OK,small_airport,Green Country Airpark,36.72869873,-94.85050201,840,NA,US,US-OK,Fairland,no,69OK,,69OK,,,,
18984,6F1,small_airport,Talihina Municipal Airport,34.70780182,-95.07379913,687,NA,US,US-OK,Talihina,no,6F1,,6F1,,,,
13479,6OK0,small_airport,White Airport,35.89139938,-97.95890045,1110,NA,US,US-OK,Kingfisher,no,6OK0,,6OK0,,,,
13480,6OK1,small_airport,John Reid Airport,36.00149918,-95.00299835,831,NA,US,US-OK,Tahlequah,no,6OK1,,6OK1,,,,
13481,6OK2,small_airport,Redhills Airport,35.06280136,-97.89530182,1175,NA,US,US-OK,Chickasha,no,6OK2,,6OK2,,,,
13482,6OK3,closed,Pinson's Cottonpatch Airport,34.4748,-99.1315,1297,NA,US,US-OK,Tipton,no,,,,,,6OK3,
13483,6OK4,heliport,Hillcrest Medical Center Heliport,36.14590073,-95.96690369,787,NA,US,US-OK,Tulsa,no,6OK4,,6OK4,,,,
13484,6OK5,closed,Cary Ranch Airport,35.628601,-99.929397,2455,NA,US,US-OK,Reydon,no,,,,,,6OK5,
13485,6OK6,small_airport,Earl Henry Airport,36.79589844,-97.31700134,1054,NA,US,US-OK,Blackwell,no,6OK6,BWL,6OK6,,https://en.wikipedia.org/wiki/Earl_Henry_Airport,,
13486,6OK7,small_airport,Cochran Ranch Airport,34.59590149,-95.86299896,790,NA,US,US-OK,Atoka,no,6OK7,,6OK7,,,,
13487,6OK8,small_airport,Lasley Private Airport,35.35950089,-98.57119751,1630,NA,US,US-OK,Eakly,no,6OK8,,6OK8,,,,
13488,6OK9,small_airport,Mulberry Hill Airport,36.14170074,-96.94229889,1026,NA,US,US-OK,Stillwater,no,6OK9,,6OK9,,,,
13664,70OK,small_airport,Old 66 Strip,36.83369827,-94.90409851,853,NA,US,US-OK,Miami,no,70OK,,70OK,,,,
13702,71OK,small_airport,Neuwirth Airstrip,34.57619858,-98.48300171,1185,NA,US,US-OK,Lawton,no,71OK,,71OK,,,,
13740,72OK,heliport,Jay Heliport,36.4333992,-94.80020142,1032,NA,US,US-OK,Jay,no,72OK,,72OK,,,,
13781,73OK,closed,Haxton Airport,35.845601,-99.337304,2050,NA,US,US-OK,Leedey,no,,,,,,73OK,
13820,74OK,closed,W.G. Anderson Memorial Airport,33.950102,-97.150297,825,NA,US,US-OK,Marietta,no,,,,,,74OK,
13866,75OK,closed,Longhorn Field,36.3172,-97.816101,1105,NA,US,US-OK,Enid,no,,,,,,75OK,
13909,76OK,small_airport,Odom's Roost Airport,35.28480148,-97.61699677,1240,NA,US,US-OK,Newcastle,no,76OK,,76OK,,,,
13946,77OK,heliport,Oklahoma National Guard Heliport,35.50009918,-97.46700287,1190,NA,US,US-OK,Oklahoma City,no,77OK,,77OK,,,,
13989,78OK,heliport,Pawhuska Heliport,36.66669846,-96.33360291,879,NA,US,US-OK,Pawhuska,no,78OK,,78OK,,,,
14005,79F,small_airport,Teramiranda Airport,36.60839844,-94.87249756,793,NA,US,US-OK,Afton,no,79F,,79F,,,,
14026,79OK,small_airport,Little River Ranch Airport,35.38479996,-95.17639923,580,NA,US,US-OK,Pickens,no,79OK,,79OK,,,,
14328,7OK0,small_airport,Dennis Ranch Airport,34.03179932,-97.67780304,875,NA,US,US-OK,Grady,no,7OK0,,7OK0,,,,
14329,7OK1,closed,Meadowlark Field,35.620398,-95.744202,746,NA,US,US-OK,Boynton,no,,,,,,7OK1,
14330,7OK2,small_airport,Scott Airport,34.97639847,-99.49980164,1650,NA,US,US-OK,Mangum,no,7OK2,,7OK2,,,,
14331,7OK3,heliport,Alliance Health Pryor Heliport,36.308794,-95.304025,621,NA,US,US-OK,Pryor,no,7OK3,,7OK3,,,"Grand Valley Hospital, Integris Mayes County Medical Center",
14332,7OK4,closed,Martin Farms Airport,35.150101,-97.866997,1200,NA,US,US-OK,Amber,no,,,,,,7OK4,
14333,7OK5,closed,Atrium Heliport,35.533401,-97.579201,1270,NA,US,US-OK,Oklahoma City,no,,,,,,7OK5,
14334,7OK6,heliport,Norman Regional Hospital Heliport,35.22919846,-97.43969727,1182,NA,US,US-OK,Norman,no,7OK6,,7OK6,,,,
14335,7OK7,heliport,City of Faith Heliport,36.04290009,-95.95330048,624,NA,US,US-OK,Tulsa,no,7OK7,,7OK7,,,,
14336,7OK8,closed,Myers Airport,35.989201,-97.573095,1060,NA,US,US-OK,Crescent,no,,,,,,7OK8,
14337,7OK9,heliport,St John Heliport,36.13430023,-95.96640015,740,NA,US,US-OK,Tulsa,no,7OK9,,7OK9,,,,
14504,80OK,closed,Flying S Ranch Airport,35.576698,-99.8862,2440,NA,US,US-OK,Reydon,no,,,,,,80OK,
14545,81OK,small_airport,Twin Lakes Ranch Airport,35.02640152,-99.33940125,1630,NA,US,US-OK,Granite,no,81OK,,81OK,,,,
14577,82OK,heliport,St John Sapulpa Hospital Heliport,36.00009918,-96.09190369,750,NA,US,US-OK,Sapulpa,no,82OK,,82OK,,,,
14616,83OK,small_airport,Sweetbriar Airport,35.25680161,-94.57800293,560,NA,US,US-OK,Murry Spur,no,83OK,,83OK,,,,
14656,84OK,closed,Collier Farms Airport,35.938901,-99.053201,1740,NA,US,US-OK,Taloga,no,,,,,,84OK,
14657,84OL,small_airport,Cotton Field,36.11040115,-95.76550293,685,NA,US,US-OK,Broken Arrow,no,84OL,,84OL,,,,
14696,85OK,heliport,Red Stevenson Property Heliport,36.48339844,-95.00019836,765,NA,US,US-OK,Tijuana,no,85OK,,85OK,,,,
14697,85OL,small_airport,Huscher Field,34.61949921,-98.59559631,1242,NA,US,US-OK,Cache,no,85OL,,85OL,,,,
14733,86OK,heliport,St Francis Hospital Vinita Heliport,36.653438,-95.156666,700,NA,US,US-OK,Vinita,no,86OK,,86OK,,,"Craig Heliport, Craig General Hospital",
14768,87OK,heliport,Wagoner Community Hospital Heliport,35.95009995,-95.05020142,650,NA,US,US-OK,Wagoner,no,87OK,,87OK,,,,
14803,88OK,small_airport,Hilltop Airport,36.19340134,-97.09069824,1070,NA,US,US-OK,Stillwater,no,88OK,,88OK,,,,
14804,88OL,closed,Pace Field,34.9645,-96.271103,825,NA,US,US-OK,Calvin,no,,,,,,88OL,
14839,89OK,small_airport,Neversweat Too Airport,35.44309998,-94.89749908,565,NA,US,US-OK,Sallisaw,no,89OK,,89OK,,,,
15123,8OK0,small_airport,Lamle Airport,36.06829834,-98.28919983,1212,NA,US,US-OK,Okeene,no,8OK0,,8OK0,,,,
15124,8OK1,small_airport,Warbonnet Airport,35.16830063,-97.71080017,1335,NA,US,US-OK,Blanchard,no,8OK1,,8OK1,,,,
15125,8OK2,small_airport,Baker Airstrip,35.47510147,-97.92890167,1370,NA,US,US-OK,El Reno,no,8OK2,,8OK2,,,,
15126,8OK3,heliport,Cleveland Area Hospital Heliport,36.31669998,-96.50029755,960,NA,US,US-OK,Cleveland,no,8OK3,,8OK3,,,,
15127,8OK4,small_airport,Brandley Airport,35.5042,-98.040604,1400,NA,US,US-OK,El Reno,no,,,,,,8OK4,
15128,8OK5,heliport,Grove General Hospital Heliport,36.58340073,-94.76689911,833,NA,US,US-OK,Grove,no,8OK5,,8OK5,,,,
15129,8OK6,closed,Barry Dotson Ranch Airport,35.566799,-94.750198,880,NA,US,US-OK,Marble City,no,,,,,,8OK6,
15130,8OK7,small_airport,Cc & M Airport,36.79729843,-97.71839905,1085,NA,US,US-OK,Medford,no,8OK7,,8OK7,,,,
15131,8OK8,heliport,Baptist Regional Health Center Heliport,36.88339996,-94.88359833,806,NA,US,US-OK,Miami,no,8OK8,,8OK8,,,,
15132,8OK9,heliport,Nu-Tech Energy County Heliport,35.45059967,-97.53500366,1225,NA,US,US-OK,Oklahoma City,no,8OK9,,8OK9,,,,
15133,8OL1,small_airport,Petes Airpark,35.22790146,-96.22949982,771,NA,US,US-OK,Wetumka,no,8OL1,,8OL1,,,,
15291,90OK,closed,Stewart Farms Airport,36.500599,-98.501999,1460,NA,US,US-OK,Aline,no,,,,,,90OK,
15325,91OK,small_airport,The Flying Cowboy Airport,34.641998,-99.371201,1365,NA,US,US-OK,Altus,no,91OK,,91OK,,,Stewart Airport,
15363,92OK,closed,Flying W Ranch Airport,34.3829,-96.291901,618,NA,US,US-OK,Atoka,no,,,,,,92OK,
15399,93OK,small_airport,Jantzen Airport,35.93450165,-95.59140015,670,NA,US,US-OK,Coweta,no,93OK,,93OK,,,,
15432,94OK,heliport,Muskogee Regional Medical Center Heliport,35.75183026,-95.4063651,604,NA,US,US-OK,Muskogee,no,94OK,,94OK,,,,
15465,95OK,small_airport,Barcus Field,36.26760101,-95.63069916,660,NA,US,US-OK,Claremore,no,95OK,,95OK,,,,
15501,96OK,small_airport,Mike's Place Airport,36.84889984,-99.45670319,1787,NA,US,US-OK,Buffalo,no,96OK,,96OK,,,,
15519,97F,small_airport,Crazy Horse Municipal Airport,34.54650116,-97.10839844,940,NA,US,US-OK,Davis,no,97F,,97F,,,,
15539,97OK,heliport,Presbyterian Hospital Heliport,35.47480011,-97.50029755,1262,NA,US,US-OK,Oklahoma City,no,97OK,,97OK,,,,
15583,98OK,small_airport,Candy Lake Estate Airport,36.48920059,-96.05280304,685,NA,US,US-OK,Avant,no,98OK,,98OK,,,,
15584,98OL,closed,Copland Airport,34.500099,-97.994797,1120,NA,US,US-OK,Duncan,no,,,,,,98OL,
15603,99F,small_airport,El Reno Airport,35.51670074,-97.97949982,1395,NA,US,US-OK,El Reno,no,99F,,99F,,,,
15624,99OK,heliport,Warren Cat Heliport,35.46480179,-97.60420227,1297,NA,US,US-OK,Oklahoma City,no,99OK,,99OK,,,,
15905,9OK0,heliport,Governor's Mansion Heliport,35.49449921,-97.52110291,1200,NA,US,US-OK,Oklahoma City,no,9OK0,,9OK0,,,,
15906,9OK1,heliport,Omh Heliport,35.48120117,-97.49859619,1240,NA,US,US-OK,Oklahoma City,no,9OK1,,9OK1,,,,
15907,9OK2,heliport,Pawnee Municipal Hospital Heliport,36.33340073,-96.8003006,925,NA,US,US-OK,Pawnee,no,9OK2,,9OK2,,,,
15908,9OK3,small_airport,Flying Eagle Estates Airport,36.70370102,-95.84049988,690,NA,US,US-OK,Bartlesville,no,9OK3,,9OK3,,,,
15909,9OK4,closed,Vo-Tech Heliport,36.091801,-95.216904,676,NA,US,US-OK,Tulsa,no,,,,,,9OK4,
15910,9OK5,small_airport,Diamond C Ranch Airport,34.77830124,-96.92749786,1140,NA,US,US-OK,Stratford,no,9OK5,,9OK5,,,,
15911,9OK6,heliport,Community Hospital Lakeview Heliport,35.31090164,-95.59079742,640,NA,US,US-OK,Eufaula,no,9OK6,,9OK6,,,,
